"x","y","EBOV","BDBV","BOMV","TAFV","RESTV","SUDV","MARV","LLOV","MLAV","RAVN","DEHV"
30.5,-26.49893,11,9,NA,12,10,12,8,11,5,8,6
31.5,-26.49893,23,18,1,24,21,24,17,23,9,16,14
32.5,-26.49893,21,15,1,22,18,22,15,21,8,14,12
113.5,-26.49893,7,5,1,7,6,7,3,5,3,4,2
114.5,-26.49893,7,5,1,7,6,7,3,5,3,4,2
115.5,-26.49893,6,4,1,6,6,6,3,6,2,4,2
116.5,-26.49893,7,5,1,7,7,7,4,7,2,5,3
117.5,-26.49893,7,5,1,7,7,7,4,7,2,5,3
118.5,-26.49893,8,6,1,8,8,8,5,8,3,6,4
119.5,-26.49893,7,5,1,7,7,7,4,7,3,5,3
120.5,-26.49893,7,5,1,7,7,7,4,7,3,5,3
121.5,-26.49893,6,4,1,6,6,6,3,6,2,4,2
122.5,-26.49893,6,4,1,6,6,6,3,6,2,4,2
123.5,-26.49893,6,4,1,6,6,6,3,6,2,4,2
124.5,-26.49893,6,4,1,6,6,6,3,6,2,4,2
125.5,-26.49893,6,4,1,6,6,6,3,6,2,4,2
126.5,-26.49893,5,4,1,5,5,5,2,5,2,3,2
127.5,-26.49893,5,4,1,5,5,5,2,5,2,3,2
128.5,-26.49893,4,4,1,4,4,4,1,4,1,2,1
129.5,-26.49893,5,5,1,5,5,5,2,5,2,3,2
130.5,-26.49893,6,5,1,6,6,6,3,6,2,4,2
131.5,-26.49893,10,7,1,10,10,10,7,10,3,8,5
132.5,-26.49893,10,7,1,10,10,10,7,10,3,8,5
133.5,-26.49893,10,7,1,10,10,10,7,10,3,8,5
134.5,-26.49893,11,7,1,11,11,11,8,11,3,9,5
135.5,-26.49893,10,8,1,10,10,10,7,10,3,8,5
136.5,-26.49893,10,8,1,10,10,10,7,10,3,8,5
137.5,-26.49893,9,7,1,9,9,9,6,9,2,7,4
138.5,-26.49893,7,7,1,7,7,7,4,7,2,5,4
139.5,-26.49893,7,7,1,7,7,7,4,7,2,5,4
140.5,-26.49893,7,7,1,7,7,7,4,7,2,5,4
141.5,-26.49893,7,7,1,7,7,7,4,7,2,5,4
142.5,-26.49893,7,7,1,7,7,7,4,7,2,5,4
143.5,-26.49893,10,7,1,10,10,10,7,10,2,8,5
144.5,-26.49893,11,8,1,11,11,11,8,11,3,9,6
145.5,-26.49893,10,7,1,10,10,10,7,10,2,8,5
146.5,-26.49893,13,8,1,13,12,13,9,12,3,10,5
147.5,-26.49893,14,10,1,14,13,14,9,13,4,11,6
148.5,-26.49893,17,11,1,17,16,17,11,16,5,14,8
149.5,-26.49893,18,12,1,18,17,18,12,17,6,15,9
150.5,-26.49893,20,12,1,20,18,20,13,18,6,16,9
151.5,-26.49893,23,15,1,24,21,24,15,21,7,18,12
152.5,-26.49893,26,19,2,28,23,28,18,24,8,21,13
-70.5,-27.49893,2,2,NA,4,3,4,2,2,3,2,1
-69.5,-27.49893,2,2,NA,4,3,4,2,2,3,2,1
-68.5,-27.49893,2,2,NA,3,3,3,2,2,2,2,1
-67.5,-27.49893,6,4,2,7,6,7,5,6,5,5,3
-66.5,-27.49893,9,6,3,11,9,11,8,10,6,8,5
-65.5,-27.49893,13,9,5,16,12,16,11,14,9,11,8
-64.5,-27.49893,12,8,6,14,12,14,11,13,9,11,7
-63.5,-27.49893,9,6,5,10,9,10,8,9,8,8,6
-62.5,-27.49893,9,6,5,10,9,10,8,9,8,8,6
-61.5,-27.49893,10,6,5,12,9,12,9,10,9,9,7
-60.5,-27.49893,12,7,5,15,11,15,11,12,9,11,7
-59.5,-27.49893,16,9,5,22,13,22,15,17,13,15,11
-58.5,-27.49893,18,9,5,26,14,26,16,20,13,16,11
-57.5,-27.49893,18,8,3,27,13,27,16,20,12,16,10
-56.5,-27.49893,21,10,4,30,15,30,18,23,14,18,12
-55.5,-27.49893,22,12,5,34,17,34,20,25,16,20,14
-54.5,-27.49893,21,10,5,34,16,34,19,25,14,19,12
-53.5,-27.49893,20,10,6,34,16,34,18,24,13,18,11
-52.5,-27.49893,17,8,6,30,13,31,15,21,11,15,9
-51.5,-27.49893,18,10,6,34,14,35,17,23,13,17,11
-50.5,-27.49893,17,9,6,36,14,37,16,23,11,16,9
-49.5,-27.49893,18,10,6,37,15,38,17,24,12,17,10
-48.5,-27.49893,16,7,4,34,13,35,14,21,9,14,7
15.5,-27.49893,3,3,NA,4,4,4,3,4,1,3,2
16.5,-27.49893,5,5,NA,7,6,7,4,7,3,5,3
17.5,-27.49893,4,4,NA,5,5,5,3,5,1,4,1
18.5,-27.49893,5,5,NA,6,6,6,3,6,1,4,1
19.5,-27.49893,5,3,NA,6,6,6,4,6,1,3,2
20.5,-27.49893,5,3,NA,6,6,6,4,6,1,3,2
21.5,-27.49893,5,3,NA,6,6,6,4,6,1,3,2
22.5,-27.49893,6,5,NA,7,7,7,5,7,2,5,2
23.5,-27.49893,7,6,NA,8,8,8,6,8,2,6,3
24.5,-27.49893,7,6,NA,7,7,7,6,7,2,6,3
25.5,-27.49893,8,7,NA,9,8,9,7,9,2,6,4
26.5,-27.49893,7,6,NA,8,7,8,6,8,2,5,4
27.5,-27.49893,8,6,NA,9,7,9,7,9,2,6,4
28.5,-27.49893,8,6,NA,9,8,9,6,9,2,5,4
29.5,-27.49893,9,7,NA,10,9,10,7,10,2,6,5
30.5,-27.49893,13,10,NA,14,12,14,10,13,5,10,8
31.5,-27.49893,29,20,NA,30,26,30,20,29,10,20,16
32.5,-27.49893,24,17,1,25,21,25,18,24,9,17,15
114.5,-27.49893,5,4,1,5,5,5,2,5,1,3,1
115.5,-27.49893,6,4,1,6,6,6,3,6,2,4,2
116.5,-27.49893,6,4,1,6,6,6,3,6,2,4,2
117.5,-27.49893,6,4,1,6,6,6,3,6,2,4,2
118.5,-27.49893,5,4,1,5,5,5,2,5,1,3,1
119.5,-27.49893,5,4,1,5,5,5,2,5,1,3,1
120.5,-27.49893,5,4,1,5,5,5,2,5,1,3,1
121.5,-27.49893,6,4,1,6,6,6,3,6,1,4,1
122.5,-27.49893,6,4,1,6,6,6,3,6,1,4,1
123.5,-27.49893,5,4,1,5,5,5,2,5,1,3,1
124.5,-27.49893,4,4,1,4,4,4,1,4,1,2,1
125.5,-27.49893,4,4,1,4,4,4,1,4,1,2,1
126.5,-27.49893,4,4,1,4,4,4,1,4,1,2,1
127.5,-27.49893,4,4,1,4,4,4,1,4,1,2,1
128.5,-27.49893,4,4,1,4,4,4,1,4,1,2,1
129.5,-27.49893,4,4,1,4,4,4,1,4,1,2,1
130.5,-27.49893,5,5,1,5,5,5,2,5,2,3,2
131.5,-27.49893,5,5,1,5,5,5,2,5,2,3,2
132.5,-27.49893,7,6,1,7,7,7,4,7,2,5,3
133.5,-27.49893,8,6,1,8,8,8,5,8,2,6,3
134.5,-27.49893,8,6,1,8,8,8,5,8,2,6,3
135.5,-27.49893,9,7,1,9,9,9,6,9,2,7,4
136.5,-27.49893,9,7,1,9,9,9,6,9,2,7,4
137.5,-27.49893,9,7,1,9,9,9,6,9,2,7,4
138.5,-27.49893,7,7,1,7,7,7,4,7,2,5,4
139.5,-27.49893,7,7,1,7,7,7,4,7,2,5,4
140.5,-27.49893,7,7,1,7,7,7,4,7,2,5,4
141.5,-27.49893,7,7,1,7,7,7,4,7,2,5,4
142.5,-27.49893,7,7,1,7,7,7,4,7,2,5,4
143.5,-27.49893,9,7,1,9,9,9,6,9,2,7,5
144.5,-27.49893,10,7,1,10,10,10,7,10,2,8,5
145.5,-27.49893,10,8,1,10,10,10,7,10,2,8,5
146.5,-27.49893,12,9,1,12,11,12,8,11,4,9,6
147.5,-27.49893,14,10,1,14,13,14,9,13,4,11,6
148.5,-27.49893,17,12,1,17,16,17,12,16,5,14,9
149.5,-27.49893,18,12,1,18,17,18,12,17,6,15,9
150.5,-27.49893,21,13,1,21,19,21,14,19,7,17,10
151.5,-27.49893,22,14,1,22,20,22,14,20,6,17,11
152.5,-27.49893,25,18,1,27,22,27,17,23,7,20,12
153.5,-27.49893,23,16,2,26,20,26,16,22,8,19,12
-70.5,-28.49893,2,2,NA,5,3,5,2,3,4,3,1
-69.5,-28.49893,2,2,NA,3,3,3,2,2,2,2,1
-68.5,-28.49893,3,2,NA,4,4,4,3,3,3,3,1
-67.5,-28.49893,6,4,2,7,6,7,5,6,5,5,3
-66.5,-28.49893,10,8,5,12,10,12,9,11,8,9,7
-65.5,-28.49893,11,9,6,13,11,13,10,12,9,10,8
-64.5,-28.49893,11,8,6,13,11,13,10,12,9,10,7
-63.5,-28.49893,9,6,4,10,9,10,8,9,7,8,5
-62.5,-28.49893,9,6,5,10,9,10,8,9,8,8,6
-61.5,-28.49893,8,5,4,9,8,9,7,8,7,7,5
-60.5,-28.49893,8,5,4,11,8,11,7,8,7,7,5
-59.5,-28.49893,14,7,5,18,11,18,13,14,11,13,9
-58.5,-28.49893,19,9,6,25,14,25,16,20,13,16,11
-57.5,-28.49893,16,6,3,24,11,24,13,18,10,13,8
-56.5,-28.49893,18,8,3,26,13,26,15,20,11,15,9
-55.5,-28.49893,17,8,4,25,13,25,15,20,11,15,9
-54.5,-28.49893,15,6,4,25,11,25,13,18,9,13,7
-53.5,-28.49893,14,6,5,25,10,25,12,17,9,12,7
-52.5,-28.49893,15,7,6,27,11,27,13,18,10,13,8
-51.5,-28.49893,18,10,6,31,14,32,17,22,12,17,10
-50.5,-28.49893,18,10,6,31,14,32,17,22,12,17,10
-49.5,-28.49893,16,7,5,30,13,31,14,20,9,14,7
16.5,-28.49893,4,4,NA,5,5,5,4,5,1,4,2
17.5,-28.49893,5,5,NA,6,6,6,5,6,2,5,3
18.5,-28.49893,6,5,NA,7,7,7,5,7,3,6,3
19.5,-28.49893,6,5,NA,7,7,7,6,7,2,5,4
20.5,-28.49893,6,4,NA,7,7,7,5,7,2,4,3
21.5,-28.49893,4,3,NA,6,5,6,3,6,2,3,2
22.5,-28.49893,5,4,NA,7,6,7,4,7,2,4,2
23.5,-28.49893,5,4,NA,6,5,6,5,6,1,4,3
24.5,-28.49893,6,5,NA,7,6,7,6,7,2,5,4
25.5,-28.49893,6,5,NA,7,6,7,6,7,2,5,4
26.5,-28.49893,8,6,NA,9,7,9,7,9,2,6,4
27.5,-28.49893,8,7,NA,9,8,9,6,9,2,5,4
28.5,-28.49893,10,8,NA,11,10,11,8,11,3,7,5
29.5,-28.49893,11,9,NA,12,11,12,8,12,4,8,6
30.5,-28.49893,18,13,NA,19,18,19,13,19,5,13,11
31.5,-28.49893,26,19,NA,27,22,27,19,26,11,19,16
115.5,-28.49893,5,4,1,5,5,5,2,5,1,3,1
116.5,-28.49893,4,4,1,4,4,4,1,4,1,2,1
117.5,-28.49893,4,4,1,4,4,4,1,4,1,2,1
118.5,-28.49893,5,5,1,5,5,5,2,5,2,3,2
119.5,-28.49893,6,5,1,6,6,6,3,6,2,4,2
120.5,-28.49893,6,5,1,6,6,6,3,6,2,4,2
121.5,-28.49893,5,4,1,5,5,5,2,5,1,3,1
122.5,-28.49893,5,4,1,5,5,5,2,5,1,3,1
123.5,-28.49893,4,4,1,4,4,4,1,4,1,2,1
124.5,-28.49893,4,4,1,4,4,4,1,4,1,2,1
125.5,-28.49893,4,4,1,4,4,4,1,4,1,2,1
126.5,-28.49893,3,3,1,3,3,3,1,3,1,2,1
127.5,-28.49893,4,4,1,4,4,4,2,4,1,3,2
128.5,-28.49893,4,4,1,4,4,4,2,4,1,3,2
129.5,-28.49893,4,4,1,4,4,4,2,4,1,3,2
130.5,-28.49893,4,4,1,4,4,4,2,4,1,3,2
131.5,-28.49893,6,6,1,6,6,6,3,6,2,4,3
132.5,-28.49893,7,6,1,7,7,7,4,7,2,5,3
133.5,-28.49893,7,6,1,7,7,7,4,7,2,5,3
134.5,-28.49893,7,6,1,7,7,7,4,7,2,5,3
135.5,-28.49893,8,6,1,8,8,8,5,8,2,6,3
136.5,-28.49893,9,7,1,9,9,9,6,9,2,7,4
137.5,-28.49893,6,5,1,6,6,6,5,6,2,5,4
138.5,-28.49893,9,8,1,9,9,9,6,9,3,7,5
139.5,-28.49893,8,8,1,8,8,8,5,8,3,6,5
140.5,-28.49893,7,7,1,7,7,7,4,7,2,5,4
141.5,-28.49893,7,7,1,7,7,7,4,7,2,5,4
142.5,-28.49893,7,7,1,7,7,7,4,7,2,5,4
143.5,-28.49893,8,7,1,8,8,8,5,8,2,6,5
144.5,-28.49893,8,7,1,8,8,8,5,8,2,6,5
145.5,-28.49893,11,8,1,11,10,11,7,10,3,8,5
146.5,-28.49893,12,9,1,12,11,12,8,11,4,9,6
147.5,-28.49893,13,10,1,13,12,13,8,12,4,10,6
148.5,-28.49893,15,11,1,15,14,15,10,14,4,12,7
149.5,-28.49893,17,12,1,17,16,17,12,16,5,14,9
150.5,-28.49893,18,13,1,18,17,18,13,17,6,15,10
151.5,-28.49893,22,16,1,22,20,22,15,20,6,17,11
152.5,-28.49893,25,18,1,27,22,27,18,23,7,21,13
153.5,-28.49893,24,17,2,27,21,27,17,23,8,20,13
-70.5,-29.49893,3,3,NA,6,4,6,3,4,4,4,2
-69.5,-29.49893,2,2,NA,3,3,3,2,2,2,2,1
-68.5,-29.49893,5,3,1,6,5,6,4,5,4,4,2
-67.5,-29.49893,5,3,1,6,5,6,4,5,4,4,2
-66.5,-29.49893,8,6,3,10,8,10,7,9,6,7,5
-65.5,-29.49893,10,8,5,12,10,12,9,11,8,9,7
-64.5,-29.49893,11,8,5,13,11,13,10,12,8,10,7
-63.5,-29.49893,9,6,4,10,9,10,8,9,7,8,5
-62.5,-29.49893,7,4,3,8,7,8,6,7,6,6,4
-61.5,-29.49893,8,5,4,9,8,9,7,8,7,7,5
-60.5,-29.49893,9,6,4,12,9,12,9,9,9,9,7
-59.5,-29.49893,15,7,5,19,11,19,12,16,10,12,8
-58.5,-29.49893,15,7,4,20,12,20,12,16,9,12,7
-57.5,-29.49893,14,6,3,20,11,20,12,16,9,12,7
-56.5,-29.49893,14,6,3,20,11,20,12,16,9,12,7
-55.5,-29.49893,14,6,4,21,10,21,12,17,9,12,7
-54.5,-29.49893,11,5,4,19,8,19,9,15,7,9,5
-53.5,-29.49893,11,5,4,21,8,21,9,15,7,9,5
-52.5,-29.49893,11,5,4,21,8,21,9,15,7,9,5
-51.5,-29.49893,13,7,5,23,10,23,11,17,8,11,6
-50.5,-29.49893,13,6,4,24,10,25,11,17,7,11,5
17.5,-29.49893,6,5,NA,7,6,7,6,7,2,5,4
18.5,-29.49893,8,7,NA,9,8,9,7,9,4,7,5
19.5,-29.49893,3,2,NA,4,3,4,3,4,1,2,3
20.5,-29.49893,2,1,NA,3,2,3,2,3,1,1,2
21.5,-29.49893,2,1,NA,3,2,3,2,3,1,1,2
22.5,-29.49893,4,3,NA,6,5,6,4,6,1,3,3
23.5,-29.49893,4,3,NA,5,4,5,4,5,1,3,3
24.5,-29.49893,6,5,NA,7,6,7,6,7,2,5,4
25.5,-29.49893,7,6,NA,8,7,8,7,8,3,6,5
26.5,-29.49893,8,7,NA,9,8,9,7,9,3,6,5
27.5,-29.49893,8,7,NA,9,8,9,7,9,3,6,5
28.5,-29.49893,12,10,NA,13,12,13,9,13,5,9,6
29.5,-29.49893,20,13,1,21,19,21,14,21,6,14,11
30.5,-29.49893,25,17,1,26,22,26,19,25,10,19,16
115.5,-29.49893,5,4,1,5,5,5,2,5,1,3,1
116.5,-29.49893,6,4,1,6,6,6,3,6,1,4,1
117.5,-29.49893,7,5,1,7,7,7,4,7,1,5,2
118.5,-29.49893,8,6,1,8,8,8,5,8,2,6,3
119.5,-29.49893,7,6,1,7,7,7,4,7,2,5,3
120.5,-29.49893,7,6,1,7,7,7,4,7,2,5,3
121.5,-29.49893,7,6,1,7,7,7,4,7,2,5,3
122.5,-29.49893,7,6,1,7,7,7,4,7,2,5,3
123.5,-29.49893,5,5,1,5,5,5,2,5,1,3,2
124.5,-29.49893,4,4,1,4,4,4,2,4,1,3,2
125.5,-29.49893,4,4,1,4,4,4,2,4,1,3,2
126.5,-29.49893,5,4,1,5,5,5,3,5,1,4,2
127.5,-29.49893,5,4,1,5,5,5,3,5,1,4,2
128.5,-29.49893,5,4,1,5,5,5,3,5,1,4,2
129.5,-29.49893,5,4,1,5,5,5,3,5,1,4,2
130.5,-29.49893,6,4,1,6,6,6,4,6,1,5,2
131.5,-29.49893,6,4,1,6,6,6,4,6,1,5,2
132.5,-29.49893,6,5,1,6,6,6,4,6,2,5,3
133.5,-29.49893,6,5,1,6,6,6,4,6,2,5,3
134.5,-29.49893,6,5,1,6,6,6,3,6,2,4,2
135.5,-29.49893,7,5,1,7,7,7,4,7,2,5,2
136.5,-29.49893,10,8,1,10,10,10,7,10,3,8,5
137.5,-29.49893,10,8,1,10,10,10,7,10,3,8,5
138.5,-29.49893,9,8,1,9,9,9,6,9,3,7,5
139.5,-29.49893,9,8,1,9,9,9,6,9,3,7,5
140.5,-29.49893,7,7,1,7,7,7,4,7,2,5,4
141.5,-29.49893,7,7,1,7,7,7,4,7,2,5,4
142.5,-29.49893,8,7,1,8,8,8,5,8,2,6,5
143.5,-29.49893,8,7,1,8,8,8,5,8,2,6,5
144.5,-29.49893,10,9,1,10,10,10,7,10,4,8,7
145.5,-29.49893,11,9,1,11,10,11,7,10,4,8,6
146.5,-29.49893,11,9,1,11,10,11,7,10,4,8,6
147.5,-29.49893,13,11,1,13,12,13,8,12,4,10,7
148.5,-29.49893,12,10,1,12,11,12,7,11,3,9,6
149.5,-29.49893,16,11,1,16,15,16,11,15,4,13,8
150.5,-29.49893,22,16,1,23,20,23,16,20,6,18,13
151.5,-29.49893,24,18,1,25,22,25,17,22,6,19,13
152.5,-29.49893,24,18,1,26,21,26,18,22,6,20,13
-71.5,-30.49893,3,3,NA,6,4,6,3,4,4,4,2
-70.5,-30.49893,3,3,NA,6,4,6,3,4,4,4,2
-69.5,-30.49893,5,3,NA,6,5,6,4,5,3,4,2
-68.5,-30.49893,5,3,1,6,5,6,4,5,4,4,2
-67.5,-30.49893,5,3,1,6,5,6,4,5,4,4,2
-66.5,-30.49893,8,6,3,9,8,9,7,8,6,7,5
-65.5,-30.49893,8,6,3,10,8,10,7,9,6,7,5
-64.5,-30.49893,9,7,4,11,9,11,8,10,7,8,6
-63.5,-30.49893,8,5,3,9,8,9,7,8,6,7,4
-62.5,-30.49893,8,5,3,9,8,9,7,8,6,7,4
-61.5,-30.49893,9,5,4,10,8,10,8,8,8,8,6
-60.5,-30.49893,11,6,4,14,10,14,10,11,9,10,7
-59.5,-30.49893,12,6,4,16,10,16,10,14,8,10,6
-58.5,-30.49893,14,6,3,19,11,19,11,15,8,11,6
-57.5,-30.49893,13,6,3,18,11,18,11,15,7,11,5
-56.5,-30.49893,10,4,2,15,8,15,8,12,5,8,3
-55.5,-30.49893,10,5,3,16,8,16,8,13,6,8,4
-54.5,-30.49893,10,5,3,15,8,15,8,12,6,8,4
-53.5,-30.49893,11,5,3,17,8,17,9,13,6,9,4
-52.5,-30.49893,11,5,3,18,8,18,9,14,6,9,4
-51.5,-30.49893,10,4,2,17,7,17,8,13,5,8,3
-50.5,-30.49893,10,4,2,17,7,17,8,13,5,8,3
17.5,-30.49893,7,5,NA,8,7,8,7,8,2,6,4
18.5,-30.49893,6,4,NA,7,6,7,6,7,1,5,3
19.5,-30.49893,3,2,NA,3,3,3,3,3,1,2,3
20.5,-30.49893,3,2,NA,3,3,3,3,3,1,2,3
21.5,-30.49893,3,2,NA,4,3,4,3,4,1,2,3
22.5,-30.49893,6,5,NA,7,6,7,5,7,2,4,4
23.5,-30.49893,5,4,NA,6,5,6,5,6,2,4,4
24.5,-30.49893,6,5,NA,7,6,7,6,7,3,5,5
25.5,-30.49893,6,5,NA,7,6,7,6,7,3,5,5
26.5,-30.49893,7,6,NA,8,7,8,6,8,3,5,5
27.5,-30.49893,9,7,NA,10,9,10,8,10,3,7,5
28.5,-30.49893,13,9,NA,14,13,14,11,14,4,10,8
29.5,-30.49893,19,12,NA,20,16,20,15,19,7,14,11
30.5,-30.49893,19,14,1,20,18,20,15,19,8,14,13
115.5,-30.49893,5,4,1,5,5,5,2,5,1,3,1
116.5,-30.49893,5,4,1,5,5,5,2,5,1,3,1
117.5,-30.49893,8,6,1,8,8,8,5,8,2,6,3
118.5,-30.49893,9,7,1,9,9,9,6,9,3,7,4
119.5,-30.49893,9,7,1,9,9,9,6,9,3,7,4
120.5,-30.49893,8,6,1,8,8,8,5,8,2,6,3
121.5,-30.49893,8,6,1,8,8,8,5,8,2,6,3
122.5,-30.49893,8,6,1,8,8,8,5,8,2,6,3
123.5,-30.49893,6,5,1,6,6,6,4,6,2,5,3
124.5,-30.49893,5,4,1,5,5,5,3,5,1,4,2
125.5,-30.49893,5,4,1,5,5,5,3,5,1,4,2
126.5,-30.49893,5,4,1,5,5,5,3,5,1,4,2
127.5,-30.49893,5,4,1,5,5,5,3,5,1,4,2
128.5,-30.49893,5,4,1,5,5,5,3,5,1,4,2
129.5,-30.49893,5,4,1,5,5,5,3,5,1,4,2
130.5,-30.49893,6,4,1,6,6,6,4,6,1,5,2
131.5,-30.49893,6,4,1,6,6,6,4,6,1,5,2
132.5,-30.49893,6,4,1,6,6,6,4,6,1,5,2
133.5,-30.49893,7,5,1,7,7,7,5,7,2,6,3
134.5,-30.49893,8,6,1,8,8,8,6,8,3,7,4
135.5,-30.49893,8,6,1,8,8,8,6,8,3,7,4
136.5,-30.49893,8,5,1,8,8,8,6,8,3,7,3
137.5,-30.49893,10,7,1,10,10,10,7,10,3,8,4
138.5,-30.49893,10,8,1,10,10,10,7,10,3,8,5
139.5,-30.49893,9,8,1,9,9,9,6,9,3,7,5
140.5,-30.49893,7,7,1,7,7,7,4,7,2,5,4
141.5,-30.49893,7,7,1,7,7,7,4,7,2,5,4
142.5,-30.49893,8,7,1,8,8,8,5,8,2,6,5
143.5,-30.49893,9,8,1,9,9,9,6,9,3,7,6
144.5,-30.49893,12,10,1,12,11,12,8,11,5,9,7
145.5,-30.49893,12,10,1,12,11,12,8,11,5,9,7
146.5,-30.49893,13,11,1,13,12,13,8,12,4,10,7
147.5,-30.49893,13,11,1,13,12,13,8,12,4,10,7
148.5,-30.49893,12,10,1,12,11,12,7,11,3,9,6
149.5,-30.49893,15,11,1,16,14,16,10,14,3,12,8
150.5,-30.49893,19,14,1,20,17,20,13,17,3,15,10
151.5,-30.49893,21,15,2,22,19,22,15,19,6,17,11
152.5,-30.49893,22,16,2,25,19,25,16,21,6,18,11
-71.5,-31.49893,3,3,NA,5,4,5,3,4,3,4,2
-70.5,-31.49893,4,3,NA,6,4,6,3,5,3,4,2
-69.5,-31.49893,5,3,NA,6,5,6,4,5,3,4,2
-68.5,-31.49893,6,4,1,7,6,7,5,6,4,5,3
-67.5,-31.49893,6,4,1,7,6,7,5,6,4,5,3
-66.5,-31.49893,7,5,2,8,7,8,6,7,5,6,4
-65.5,-31.49893,8,6,3,10,8,10,7,9,6,7,5
-64.5,-31.49893,8,6,3,10,8,10,7,9,6,7,5
-63.5,-31.49893,8,5,3,9,8,9,7,8,6,7,4
-62.5,-31.49893,8,5,3,9,8,9,7,8,6,7,4
-61.5,-31.49893,8,5,3,10,8,10,7,9,6,7,4
-60.5,-31.49893,11,5,4,14,9,14,8,12,7,8,5
-59.5,-31.49893,11,5,4,14,9,14,9,12,7,9,5
-58.5,-31.49893,13,6,3,16,11,16,11,14,7,11,5
-57.5,-31.49893,12,5,3,17,10,17,10,14,6,10,4
-56.5,-31.49893,11,5,3,16,9,16,9,13,6,9,4
-55.5,-31.49893,10,5,3,16,8,16,8,13,6,8,4
-54.5,-31.49893,9,4,2,14,7,14,7,11,5,7,3
-53.5,-31.49893,9,4,2,14,7,14,7,11,5,7,3
-52.5,-31.49893,10,4,2,15,7,15,8,12,5,8,3
18.5,-31.49893,7,5,NA,7,7,7,7,7,2,6,4
19.5,-31.49893,4,3,NA,4,4,4,4,4,1,3,3
20.5,-31.49893,4,3,NA,4,4,4,4,4,2,3,4
21.5,-31.49893,4,3,NA,4,4,4,4,4,2,3,4
22.5,-31.49893,5,4,NA,5,5,5,5,5,2,4,4
23.5,-31.49893,5,4,NA,5,5,5,5,5,2,4,4
24.5,-31.49893,6,5,NA,6,6,6,6,6,3,5,5
25.5,-31.49893,8,6,NA,9,8,9,7,9,3,6,5
26.5,-31.49893,9,7,NA,10,9,10,8,10,3,7,6
27.5,-31.49893,12,9,NA,13,12,13,11,13,4,10,8
28.5,-31.49893,14,12,NA,14,14,14,13,14,6,12,11
29.5,-31.49893,16,12,NA,16,15,16,13,15,7,12,11
116.5,-31.49893,7,6,1,7,7,7,4,7,2,5,3
117.5,-31.49893,8,7,1,8,8,8,5,8,2,6,4
118.5,-31.49893,8,7,1,8,8,8,5,8,2,6,4
119.5,-31.49893,10,8,1,10,10,10,7,10,3,8,5
120.5,-31.49893,10,8,1,10,10,10,7,10,3,8,5
121.5,-31.49893,10,8,1,10,10,10,7,10,3,8,5
122.5,-31.49893,9,7,1,9,9,9,6,9,2,7,4
123.5,-31.49893,7,6,1,7,7,7,5,7,2,6,4
124.5,-31.49893,6,5,1,6,6,6,4,6,1,5,3
125.5,-31.49893,6,5,1,6,6,6,4,6,1,5,3
126.5,-31.49893,6,5,1,6,6,6,4,6,1,5,3
127.5,-31.49893,6,5,1,6,6,6,4,6,1,5,3
128.5,-31.49893,5,4,1,5,5,5,3,5,1,4,2
129.5,-31.49893,5,4,1,5,5,5,3,5,1,4,2
130.5,-31.49893,5,4,1,5,5,5,3,5,1,4,2
131.5,-31.49893,6,4,1,6,6,6,4,6,1,5,2
132.5,-31.49893,7,5,1,7,7,7,5,7,1,6,3
133.5,-31.49893,8,6,1,8,8,8,6,8,2,7,4
134.5,-31.49893,8,6,1,8,8,8,6,8,3,7,4
135.5,-31.49893,8,6,1,8,8,8,6,8,3,7,4
136.5,-31.49893,9,6,1,9,9,9,7,9,3,8,4
137.5,-31.49893,11,8,1,11,11,11,8,11,3,9,5
138.5,-31.49893,10,8,1,10,10,10,7,10,3,8,5
139.5,-31.49893,10,8,1,10,10,10,7,10,3,8,5
140.5,-31.49893,9,8,1,9,9,9,6,9,3,7,5
141.5,-31.49893,8,7,1,8,8,8,5,8,2,6,5
142.5,-31.49893,9,8,1,9,9,9,6,9,3,7,6
143.5,-31.49893,9,8,1,9,9,9,6,9,3,7,6
144.5,-31.49893,11,9,1,11,10,11,7,10,4,8,6
145.5,-31.49893,12,10,1,12,11,12,8,11,4,9,7
146.5,-31.49893,13,11,1,13,12,13,8,12,4,10,7
147.5,-31.49893,13,11,1,13,12,13,8,12,4,10,7
148.5,-31.49893,13,10,1,13,12,13,8,12,3,10,6
149.5,-31.49893,15,11,1,16,14,16,10,14,3,12,8
150.5,-31.49893,20,16,1,21,19,21,15,19,4,17,11
151.5,-31.49893,20,15,2,21,19,21,15,19,6,17,11
152.5,-31.49893,22,15,2,24,19,24,15,20,6,17,11
-70.5,-32.49893,4,3,NA,6,4,6,3,5,3,4,2
-69.5,-32.49893,5,3,NA,6,5,6,4,5,3,4,2
-68.5,-32.49893,5,3,1,6,5,6,4,5,4,4,2
-67.5,-32.49893,5,3,1,6,5,6,4,5,4,4,2
-66.5,-32.49893,5,3,1,6,5,6,4,5,4,4,2
-65.5,-32.49893,6,4,2,7,6,7,5,6,5,5,3
-64.5,-32.49893,6,4,2,8,6,8,5,7,5,5,3
-63.5,-32.49893,8,5,3,10,8,10,7,9,6,7,4
-62.5,-32.49893,8,5,3,9,8,9,7,8,6,7,4
-61.5,-32.49893,8,5,3,10,9,10,8,9,6,8,4
-60.5,-32.49893,10,6,4,12,10,12,9,11,7,9,5
-59.5,-32.49893,11,6,4,14,10,14,9,12,7,9,5
